uc001ajg.3,PEX10,14
uc001aji.1,PLCH2,23
uc001ajm.1,PANK4,22
uc001ajn.3,HES5,6
uc001ajo.2,LOC115110,1
uc021oev.1,LOC100133445,3
uc001ajt.1,TNFRSF14,18
uc001ajr.3,TNFRSF14,18
uc001ajv.2,FAM213B,20
uc001ajy.2,MMEL1,18
uc021oey.1,TTC34,4
uc001ajz.3,ACTRT2,43
uc001aka.3,FLJ42875,6
uc010nzg.1,FLJ42875,6
uc001akf.3,PRDM16,18
uc021oez.1,MIR4251,0
uc001akg.4,ARHGEF16,20
uc001akl.3,MEGF6,11
uc021ofa.1,MIR551A,3
uc001akm.3,TPRG1L,39
uc001ako.3,WRAP73,29
uc001akp.3,TP73,17
uc009vlm.3,TP73-AS1,15
uc001akv.2,CCDC27,37
uc001akw.4,SMIM1,1
uc001akx.1,LRRC47,22
uc001aky.2,CEP104,35
uc001alc.3,DFFB,35
uc001alf.3,C1orf174,35
uc001alg.3,LOC100133612,1
uc001ali.2,LOC728716,1
uc001alj.2,LOC284661,1
uc001aln.3,AJAP1,19
uc001alo.4,BC037321,1
uc001alp.1,AK125078,1
uc021ofm.1,MIR4417,0
uc021ofn.1,MIR4689,0
uc001alq.2,NPHP4,30
uc001aly.2,KCNAB2,22
uc001amb.2,CHD5,25
uc001amd.3,RPL22,31
uc001amg.3,RNF207,23
uc001amk.3,ICMT,36
uc001amm.3,C1orf211,1
uc009vly.2,HES3,15
uc001amp.2,GPR153,22
uc001amt.3,ACOT7,17
uc001amx.3,HES2,4
uc001amy.3,ESPN,16
uc021ofo.1,MIR4252,0
uc001anh.3,TNFRSF25,23
uc010nzr.1,PLEKHG5,27
uc001ans.3,NOL9,39
uc001ant.3,TAS1R1,33
uc001anx.3,ZBTB48,26
uc001aoa.3,KLHL21,14
uc001aob.4,PHF13,28
uc001aod.3,THAP3,24
uc001aof.2,DNAJC11,31
uc001aoi.3,CAMTA1,28
uc001aol.3,VAMP3,32
uc001aoo.3,PER3,39
uc001aos.3,UTS2,42
uc001aot.3,TNFRSF9,32
uc021ofs.1,TRNA_Pseudo,0
uc001aox.4,PARK7,23
uc001aoz.3,ERRFI1,67
uc001apb.3,SLC45A1,25
uc001apf.3,RERE,37
uc001apg.1,BC113958,2
uc001apj.2,ENO1,45
uc021oft.1,ENO1-AS1,1
uc031plc.1,CA6,41
uc009vmo.1,SLC2A7,26
uc001apo.3,SLC2A5,30
uc001apq.1,GPR157,11
uc001aps.3,GPR157,7
uc009vmq.3,mir-34,49
uc001apt.3,H6PD,30
uc010oae.2,SPSB1,29
uc021ofx.1,5S_rRNA,0
uc001apw.3,SLC25A33,31
uc021ofy.1,TMEM201,14
uc001aqb.4,PIK3CD,30
uc001aqc.4,C1orf200,41
uc021oga.1,BC038541,1
uc001aqh.3,CLSTN1,33
uc001aql.1,CTNNBIP1,20
uc001aqm.3,LZIC,51
uc001aqp.3,NMNAT1,55
uc001aqq.3,RBP7,33
uc001aqs.4,UBE4B,34
uc001aqw.4,KIF1B,43
uc001arc.3,PGD,37
uc021ogd.1,APITD1-CORT,34
uc001arj.3,DFFA,33
uc001arn.3,PEX14,19
uc001aro.4,CASZ1,16
uc021ogh.1,Mir_584,0
uc010oao.2,C1orf127,23
uc001art.3,TARDBP,37
uc001aru.3,MASP2,44
uc001arz.1,SRM,15
uc001asa.3,EXOSC10,47
uc001asd.3,MTOR,39
uc031plf.1,MTOR-AS1,51
uc001ase.4,ANGPTL7,36
uc001asg.3,UBIAD1,32
uc001ash.4,PTCHD2,25
uc001asj.3,FBXO2,24
uc001asm.3,FBXO44,28
uc001aso.3,FBXO6,30
uc009vnc.3,MAD2L2,25
uc001asr.1,DRAXIN,24
uc001ass.2,AK125437,1
uc001asv.3,AGTRAP,31
uc001asy.1,C1orf167,0
uc001asz.3,C1orf167,9
uc001atc.2,MTHFR,36
uc001ate.5,CLCN6,30
uc001ati.3,NPPA,57
uc001atj.3,NPPB,22
uc001atk.3,KIAA2013,23
uc001atm.3,PLOD1,26
uc009vni.3,MFN2,40
uc001ato.2,MIIP,17
uc001atq.3,TNFRSF8,20
uc001att.3,TNFRSF1B,22
uc021ogi.1,MIR4632,14
uc001atv.3,VPS13D,42
uc001atz.1,SNORA59B,69
uc001auc.3,DHRS3,19
uc001auf.3,AADACL4,49
uc009vnn.1,AADACL3,50
uc001auh.3,C1orf158,40
uc001aui.3,PRAMEF12,61
uc001auj.2,PRAMEF1,123
uc001auk.2,PRAMEF11,159
uc009vno.2,LOC649330,141
uc001aum.1,PRAMEF2,90
uc001aun.2,PRAMEF4,124
uc001auo.3,PRAMEF10,38
uc001aup.3,PRAMEF8,50
uc001auq.2,PRAMEF6,170
uc009vnq.1,PRAMEF22,66
uc010obg.2,LOC440563,149
uc001aut.1,PRAMEF3,53
uc001auu.1,PRAMEF5,128
uc001auv.3,PRAMEF8,38
uc001auw.1,PRAMEF9,138
uc010obi.1,PRAMEF13,102
uc009vnu.1,PRAMEF19,81
uc001aux.3,PRAMEF16,44
uc009vnv.1,PRAMEF20,77
uc001auy.2,PRAMEF8,52
uc001auz.4,PRAMEF10,44
uc001ava.1,PRAMEF9,141
uc009vny.1,PRAMEF19,89
uc009vnz.1,PRAMEF17,61
uc009voa.1,PRAMEF20,78
uc001avb.3,LRRC38,15
uc001avd.3,PDPN,30
uc001avi.3,PRDM2,55
uc001avm.4,KAZN,13
uc009voh.3,TMEM51-AS1,28
uc001avx.3,TMEM51,37
uc001awb.2,FHAD1,29
uc001awc.1,AK055853,26
uc001awh.2,EFHD2,17
uc001awi.1,CTRC,37
uc001awk.3,CELA2A,34
uc001awl.3,CELA2B,35
uc001awn.4,CASP9,25
uc001aws.3,DNAJC16,48
uc001awv.2,AGMAT,27
uc001awx.2,DDI2,51
uc010obn.2,RSC1A1,73
uc001awz.3,DQ573015,1
uc010obo.2,PLEKHM2,23
uc001axb.1,SLC25A34,18
uc001axc.4,TMEM82,15
uc001axe.1,FBLIM1,34
uc009vol.1,UQCRHL,59
uc001axj.2,FLJ37453,18
uc001axk.1,SPEN,58
uc001axl.4,ZBTB17,20
uc001axm.1,DQ576383,9
uc001axn.3,C1orf64,48
uc001axo.2,HSPB7,20
uc001axu.3,CLCNKA,29
uc001axz.4,FAM131C,7
uc001aya.2,EPHA2,23
uc001ayc.1,ARHGEF19,15
uc001ayd.3,RSG1,24
uc001ayg.3,FBXO42,35
uc001aym.5,SZRD1,23
uc001ayn.3,SPATA21,25
uc001ayq.3,NECAP2,28
uc001ayt.2,CROCCP3,11
uc021ogp.1,TRNA_Asn,0
uc021ogq.1,TRNA_Asn,0
uc021ogr.1,BC036435,9
uc001ayv.2,AX747988,44
uc021ogs.1,TRNA_Gly,0
uc021ogt.1,TRNA_Pseudo,0
uc021ogu.1,MIR3675,7
uc001ayw.4,NBPF1,197
uc001azf.3,CROCCP2,43
uc010och.2,MST1P2,77
uc021ogw.1,TRNA_Gly,0
uc021ogx.1,TRNA_Val,0
uc021ogy.1,MIR3675,14
uc001azn.1,ESPNP,24
uc021ogz.1,TRNA_Pseudo,0
uc021oha.1,TRNA_Gly,0
uc001azt.2,CROCC,22
uc010ock.3,MST1L,102
uc021ohb.1,TRNA_Pseudo,0
uc021ohc.1,MIR3675,33
uc021ohd.1,TRNA_Pseudo,0
uc021ohe.1,TRNA_Gly,0
uc021ohf.2,AK125737,35
uc021ohg.1,TRNA_Asn,0
uc001azs.1,BC070363,3
uc021ohh.1,TRNA_Asn,0
uc021ohi.1,DL489931,1
uc001azw.3,MFAP2,28
uc001baa.2,ATP13A2,23
uc001bae.3,SDHB,34
uc001baf.3,PADI2,21
uc001bah.1,PADI1,31
uc009vpb.1,PADI1,28
uc001bai.3,PADI3,24
uc021ohk.1,Mir_584,0
uc001baj.2,PADI4,19
uc001bak.1,PADI6,36
uc001bal.3,RCC2,32
uc001ban.3,ARHGEF10L,22
uc001bat.3,ACTL8,23
uc001bau.2,IGSF21,20
uc001baw.1,AX747631,1
uc001bax.3,KLHDC7A,27
uc001bay.3,PAX7,20
uc001bba.1,TAS1R2,25
uc001bbc.3,ALDH4A1,26
uc021ohm.2,MIR4695,26
uc001bbd.2,IFFO2,19
uc001bbi.3,UBR4,42
uc001bbo.4,EMC1,43
uc001bbs.3,MRTO4,37
uc021ohn.1,AKR7L,27
uc001bbv.1,AKR7A3,30
uc021ohp.1,LOC100506730,1
uc001bbw.3,AKR7A2,32
uc001bby.3,PQLC2,22
uc021ohr.1,CAPZB,29
uc001bcf.2,AX748283,1
uc021ohs.1,Metazoa_SRP,0
uc001bcj.2,NBL1,14
uc021ohu.1,MINOS1,29
uc021ohx.2,RPS14P3,20
uc001bcl.3,HTR6,23
uc001bcn.3,TMCO4,31
uc001bcr.3,RNF186,28
uc001bcs.4,OTUD3,28
uc001bct.1,PLA2G2E,17
uc010odb.2,PLA2G2A,26
uc001bcy.3,PLA2G5,25
uc001bcz.4,PLA2G2D,21
uc009vpp.1,PLA2G2F,18
uc009vpq.1,PLA2G2C,53
uc001bdb.3,UBXN10,56
uc009vps.2,VWA5B1,23
uc001bdf.2,LOC339505,1
uc001bdh.3,CAMK2N1,17
uc001bdi.4,MUL1,42
uc001bdj.3,FAM43B,8
uc001bdk.3,CDA,15
uc001bdm.3,PINK1,25
uc001bdo.1,DDOST,35
uc001bdr.4,KIF17,22
uc009vpy.1,SH2D5,13
uc001bdw.1,HP1BP3,39
uc001bef.3,EIF4G3,45
uc001bei.2,ECE1,24
uc001ben.1,AX747766,1
uc001beo.2,LOC100506801,1
uc001bep.1,AK098438,44
uc001beq.1,BC127868,9
uc001ber.4,NBPF3,46
uc001bet.3,ALPL,22
uc001bew.3,RAP1GAP,15
uc001bfb.3,USP48,41
uc001bfg.1,LDLRAD2,20
uc001bfj.3,HSPG2,23
uc001bfk.3,CELA3B,33
uc001bfm.4,LINC00339,8
uc001bfr.3,CDC42,52
uc001bfs.4,WNT4,33
uc001bfu.2,ZBTB40,37
uc001bfx.1,EPHA8,19
uc001bfy.3,C1QA,30
uc001bga.4,C1QC,27
uc001bgd.3,C1QB,35
uc001bge.3,EPHB2,23
uc021oib.1,MIR4684,0
uc021oic.1,MIR4253,53
uc001bgg.1,AK025975,1
uc001bgh.1,LOC729059,1
uc001bgj.2,KDM1A,37
uc021oid.1,MIR3115,18
uc010odv.1,LUZP1,65
uc021oie.1,U6,0
uc001bgn.3,HTR1D,39
uc001bgp.4,HNRNPR,51
uc001bgt.3,ZNF436,50
uc001bgw.3,C1orf213,25
uc021oig.1,TCEA3,42
uc001bha.2,ASAP3,28
uc001bhd.4,BC038455,1
uc001bhe.2,E2F2,21
uc001bhf.1,AX748204,1
uc001bhh.4,ID3,25
uc001bhi.3,MDS2,26
uc001bhk.3,RPL11,39
uc001bho.3,TCEB3,50
uc001bhp.2,LOC100506963,1
uc001bhq.3,PITHD1,26
uc001bht.3,LYPLA2,32
uc009vqo.1,GALE,26
uc001bib.3,HMGCL,40
uc001bie.3,FUCA1,37
uc001bif.3,CNR2,35
uc021oik.1,MIR378F,0
uc001big.3,PNRC2,28
uc021oir.1,SRSF10,48
uc021oit.1,DQ588542,0
uc001bin.4,MYOM3,28
uc001biq.2,IL22RA1,22
uc001bis.3,IFNLR1,33
uc010oei.1,LOC284632,1
uc021oiu.1,DQ597487,0
uc021oiv.1,DQ601330,0
uc021oiw.1,GRHL3,34
uc001bjc.3,STPG1,34
uc001bjh.3,NIPAL3,32
uc021oiz.1,RCAN3AS,0
uc001bjj.3,RCAN3,28
uc001bjk.2,NCMAP,16
uc001bjm.3,SRRM1,41
uc001bjo.2,CLIC4,36
uc001bjq.3,RUNX3,16
uc001bjt.1,SYF2,45
uc001bjw.3,C1orf63,38
uc001bjz.3,RHD,21
uc001bkd.1,AX747205,12
uc001bke.3,TMEM50A,28
uc001bkf.3,RHCE,35
uc001bkk.3,TMEM57,45
uc001bkl.4,LDLRAP1,17
uc001bkm.2,MAN1C1,21
uc021ojl.1,SEPN1,33
uc001bkq.4,MTFR1L,42
uc010oeu.1,LOC646471,24
uc001bkw.1,AUNIP,63
uc001bkx.3,PAQR7,33
uc010oev.2,STMN1,46
uc001bld.4,PAFAH2,33
uc001blf.3,EXTL1,33
uc001blg.1,SLC30A2,20
uc001bli.2,TRIM63,26
uc009vsb.3,PDIK1L,51
uc001blk.3,FAM110D,4
uc001bll.4,ZNF593,58
uc001blm.4,CNKSR1,33
uc010oez.2,CATSPER4,37
uc001blq.3,BC030768,1
uc001bls.1,CEP85,47
uc001blu.3,SH3BGRL3,21
uc001blw.3,UBXN11,23
uc001bmc.3,CD52,34
uc001bmd.4,AIM1L,32
uc009vsj.1,ZNF683,47
uc001bmj.3,LIN28A,26
uc001bmk.3,DHDDS,42
uc001bmo.1,AL050085,33
uc001bmp.4,HMGN2,33
uc001bms.1,RPS6KA1,26
uc021ojp.1,MIR1976,52
uc001bmv.1,ARID1A,45
uc001bmz.3,PIGV,45
uc021ojq.1,BC016143,32
uc001bnb.3,ZDHHC18,31
uc001bnc.1,SFN,32
uc010ofi.1,SFN,35
uc001bnd.1,GPN2,35
uc001bne.3,GPATCH3,54
uc001bnf.3,NR0B2,21
uc001bng.2,NUDC,25
uc001bni.2,C1orf172,21
uc001bnj.4,TRNP1,1
uc010ofj.2,FAM46B,27
uc001bnm.4,SLC9A1,25
uc021ojs.1,DL490887,34
uc009vst.3,WDTC1,30
uc001bnr.4,TMEM222,30
uc021oju.1,LOC644961,28
uc001bnw.2,SYTL1,21
uc001bny.1,MAP3K6,20
uc001boa.3,FCN3,31
uc001boc.3,CD164L2,21
uc001bod.4,GPR3,48
uc001bof.2,WASF2,32
uc009vsy.3,AHDC1,21
uc001bom.3,FGR,23
uc001bon.1,IFI6,17
uc001bor.3,FAM76A,30
uc001bou.4,STX12,27
uc001bov.2,PPP1R8,36
uc001boy.1,SCARNA1,36
uc001bpc.4,THEMIS2,23
uc001bpe.1,RPA2,39
uc001bpg.3,SMPDL3B,31
uc001bph.1,XKR8,26
uc001bpi.2,EYA3,38
uc001bpl.3,PTAFR,28
uc001bpn.3,DNAJC8,33
uc001bpq.3,ATPIF1,26
uc021okb.1,JA611241,0
uc001bps.3,SESN2,31
uc009vtg.3,MED18,42
uc001bpy.3,PHACTR4,45
uc001bqf.2,RCC1,28
uc001bqd.3,SNHG3,40
uc001bqi.3,TRNAU1AP,35
uc001bqo.3,SNHG12,58
uc001bqq.1,SNORD99,106
uc001bqv.3,RAB42,16
uc001bqy.3,TAF12,31
uc009vtj.1,RNU11,0
uc001bra.3,GMEB1,37
uc021oke.1,SCARNA24,0
uc021okf.1,YTHDF2,54
uc001brf.1,OPRD1,21
uc001brm.2,EPB41,39
uc001brn.2,TMEM200B,10
uc001bro.3,SRSF4,44
uc001brq.1,MECR,37
uc001bru.3,PTPRU,23
uc001bry.3,BC042538,1
uc001brz.3,MATN1,33
uc001bsb.1,MATN1-AS1,37
uc001bsc.2,LAPTM5,20
uc021okj.1,MIR4420,1
uc001bse.2,SDC3,16
uc001bsh.1,PUM1,47
uc021okk.1,SNORD103A,9
uc021okl.1,SNORD103A,12
uc001bsl.1,SNORD85,31
uc010ogd.2,NKAIN1,11
uc009vtt.3,SNRNP40,39
uc001bso.3,SNRNP40,37
uc001bsp.1,ZCCHC17,39
uc001bss.1,FABP3,42
uc010ogh.2,SERINC2,34
uc021okn.1,LOC149086,1
uc001bsy.1,LOC284551,1
uc001bta.3,TINAGL1,32
uc009vtx.2,HCRTR1,37
uc001bth.2,PEF1,18
uc001btk.1,COL16A1,31
uc001btn.3,BAI2,25
uc021okr.1,MIR4254,0
uc001bts.1,SPOCD1,30
uc001bty.2,PTP4A2,33
uc001bub.4,KHDRBS1,32
uc010ogv.2,TMEM39B,27
uc001bug.3,KPNA6,35
uc001bui.3,TXLNA,26
uc001bul.1,CCDC28B,51
uc001bum.2,IQCC,70
uc001bun.2,DCDC2B,44
uc001buq.4,TMEM234,34
uc009vuc.3,EIF3I,54
uc001buv.4,MTMR9LP,9
uc001buw.3,FAM167B,24
uc001buy.3,LCK,39
uc001bvb.1,HDAC1,36
uc001bvd.4,MARCKSL1,27
uc021oku.1,FAM229A,1
uc001bvf.3,TSSK3,44
uc010ohg.2,BSDC1,26
uc001bvl.4,ZBTB8B,40
uc001bvn.3,ZBTB8A,47
uc001bvp.3,ZBTB8OS,53
uc001bvr.3,RBBP4,55
uc001bvt.2,SYNC,73
uc001bvu.1,KIAA1522,28
uc001bvy.1,YARS,44
uc001bwc.4,S100PBP,47
uc001bwg.3,FNDC5,30
uc001bwh.3,HPCA,22
uc001bwi.1,TMEM54,17
uc010oho.2,RNF19B,45
uc001bwn.3,BC036308,39
uc001bwp.2,AK2,45
uc001bwr.3,ADC,31
uc001bxa.1,AX747064,1
uc001bxb.3,TRIM62,22
uc001bxc.1,ZNF362,22
uc031plq.1,A3GALT2,26
uc001bxg.1,PHC2,28
uc021okw.1,MIR3605,64
uc021okx.1,7SK,0
uc001bxj.4,ZSCAN20,51
uc001bxn.1,CSMD2,27
uc001bxp.3,HMGB4,63
uc001bxr.3,LOC402779,1
uc001bxt.3,C1orf94,30
uc001bxu.4,GJB5,33
uc001bxv.1,GJB4,23
uc021ola.1,Mir_548,6
uc001bxy.3,GJB3,32
uc001bya.3,GJA4,24
uc001byb.3,SMIM12,44
uc001byc.3,DLGAP3,26
uc021olf.1,LOC653160,8
uc001bye.3,ZMYM6NB,39
uc001byh.3,ZMYM6,41
uc001bym.3,ZMYM1,51
uc001byq.3,AL831889,1
uc001bys.3,SFPQ,45
uc001byt.3,ZMYM4,40
uc031plr.1,AF119915,0
uc001byx.3,KIAA0319L,40
uc001bza.3,NCDN,39
uc001bzf.2,PSMB2,48
uc010ohy.2,TFAP2E,23
uc001bzh.1,C1orf216,38
uc001bzi.3,CLSPN,47
uc001bzj.2,AGO4,51
uc001bzl.3,AGO1,38
uc001bzm.1,AK025726,1
uc001bzp.3,AGO3,40
uc001bzr.3,TEKT2,31
uc001bzt.3,ADPRHL2,31
uc001bzv.2,COL8A2,17
uc031pls.1,TRAPPC3,36
uc001bzz.3,MAP7D1,30
uc001cae.4,THRAP3,54
uc010oia.1,SH3D21,28
uc001caj.1,EVA1B,9
uc001cak.1,STK40,26
uc001cao.1,LSM10,28
uc001caq.3,OSCP1,45
uc001cas.2,MRPS15,40
uc001cax.2,CSF3R,27
uc001caz.2,GRIK3,24
uc021oll.1,MIR4255,0
uc021olm.1,LOC728431,1
uc001cbb.4,ZC3H12A,27
uc001cbe.2,MEAF6,60
uc031pma.1,MIR5581,0
uc001cbi.4,SNIP1,45
uc001cbj.3,DNALI1,43
uc001cbk.3,GNL2,43
uc001cbm.2,RSPO1,23
uc001cbp.3,C1orf109,43
uc031pmb.1,AX747480,53
uc001cbs.4,CDCA8,35
uc009vvi.3,EPHA10,22
uc001cby.2,MANEAL,39
uc001cca.1,YRDC,35
uc001ccd.2,C1orf122,47
uc001cce.1,MTF1,33
uc001ccg.1,INPP5B,37
uc021oln.1,SNORA63,2
uc001cci.3,SF3A3,36
uc001cck.3,FHL3,33
uc001ccn.4,UTP11L,38
uc001ccp.1,POU3F1,14
uc021olo.1,MIR3659,0
uc021olp.1,LOC339442,1
uc001ccq.3,RRAGC,53
uc001ccs.3,MYCBP,21
uc021olr.1,GJA9,87
uc001ccu.1,RHBDL2,34
uc001ccw.3,AKIRIN1,51
uc001ccy.3,NDUFS5,38
uc031pmc.1,MACF1,45
uc021olu.1,5S_rRNA,0
uc021olv.1,Mir_562,2
uc009vvt.1,KIAA0754,55
uc001cdi.3,BMP8A,30
uc021olx.1,TRNA_Pseudo,0
uc001cdk.3,PPIEL,20
uc001cdl.2,PABPC4,40
uc001cdo.1,SNORA55,37
uc001cdp.3,HEYL,33
uc001cdq.1,NT5C1A,31
uc001cdr.3,HPCAL4,15
uc001cdw.3,PPIE,22
uc001cdz.1,BMP8B,34
uc001ceb.1,OXCT2,56
uc021olz.1,TRIT1,45
uc001cer.2,MYCL1,49
uc001cev.3,MFSD2A,39
uc001cey.4,CAP1,36
uc001cfb.2,PPT1,47
uc001cfc.4,RLF,56
uc001cfe.2,TMCO2,65
uc001cfg.4,ZMPSTE24,43
uc001cfh.1,COL9A2,23
uc001cfj.3,SMAP2,36
uc001cfn.2,ZFP69B,44
uc001cfo.3,ZFP69,44
uc001cfp.3,EXO5,54
uc001cft.2,ZNF684,36
uc001cfu.1,RIMS3,25
uc010ojl.1,LOC100130557,10
uc009vwd.3,NFYC,26
uc001cgf.2,MIR30E,40
uc001cgg.3,MIR30C1,16
uc001cgh.2,KCNQ4,20
uc001cgj.3,CITED4,2
uc021omc.1,Mir_584,0
uc001cgk.4,CTPS1,32
uc021omd.1,SLFNL1-AS1,28
uc001cgm.2,SLFNL1,30
uc001cgs.3,SCMH1,29
uc021ome.1,5S_rRNA,0
uc009vwh.3,EDN2,13
uc001cgx.3,EDN2,12
uc001cha.4,HIVEP3,33
uc001chc.1,GUCA2B,25
uc001chd.1,GUCA2A,14
uc001chf.3,FOXJ3,39
uc001chi.2,RIMKLA,38
uc001chj.3,ZMYND12,37
uc001chl.3,PPCS,60
uc009vwk.1,CCDC30,43
uc001chq.3,PPIH,41
uc001chr.3,AF086102,1
uc001chs.3,YBX1,34
uc001cht.1,CLDN19,15
uc001chx.4,LEPRE1,34
uc001cia.4,C1orf50,36
uc021omg.1,LOC100129924,46
uc001cib.2,CCDC23,32
uc001cie.1,ERMAP,41
uc021omh.1,ZNF691,45
uc001cij.1,BC043541,9
uc001cik.2,SLC2A1,23
uc001cil.3,SLC2A1-AS1,1
uc021omj.1,U6,0
uc009vwn.1,AK309744,3
uc009vwo.3,FAM183A,55
uc010ojx.2,EBNA1BP2,52
uc021omk.1,WDR65,38
uc021oml.1,TMEM125,9
uc001cit.4,C1orf210,23
uc001ciu.3,TIE1,33
uc001ciw.3,MPL,38
uc001cix.3,CDC20,60
uc031pmf.1,ELOVL1,50
uc001cje.2,MED8,67
uc001cjk.3,SZT2,44
uc001cjo.3,HYI,33
uc001cjr.3,PTPRF,32
uc001cjx.3,KDM4A,40
uc001cjy.4,KDM4A-AS1,48
uc001cjz.4,ST3GAL3,34
uc021oms.1,U6,0
uc001ckt.3,ARTN,6
uc001ckx.3,IPO13,44
uc001ckz.3,DPH2,39
uc001cld.3,ATP6V0B,38
uc010okl.2,B4GALT2,35
uc001cll.4,SLC6A9,31
uc001clj.3,CCDC24,38
uc001clp.3,KLF17,46
uc001clq.1,DMAP1,38
uc001clt.3,ERI3,41
uc001clv.1,RNF220,31
uc031pmh.1,MIR5584,0
uc001cmc.3,TMEM53,24
uc001cmf.2,C1orf228,41
uc001cmg.4,KIF2C,41
uc001cmi.3,RPS8,34
uc001cmj.1,SNORD55,12
uc001cmk.1,SNORD46,50
uc009vxi.3,SNORD38A,42
uc001cml.3,SNORD38B,78
uc001cmm.3,BEST4,47
uc001cmn.3,PLK3,38
uc001cmp.3,TCTEX1D4,10
uc010ole.1,BTBD19,13
uc010olf.2,PTCH2,36
uc001cmt.3,EIF2B3,40
uc009vxk.3,HECTD3,39
uc001cna.2,UROD,34
uc001cnd.2,ZSWIM5,39
uc010olk.2,LOC400752,1
uc001cne.3,HPDL,24
uc009vxp.3,MUTYH,39
uc009vxq.3,TOE1,51
uc001cns.1,TESK2,42
uc001cnw.3,CCDC163P,24
uc009vxv.3,MMACHC,46
uc021omw.1,PRDX1,64
uc001coe.3,AKR1A1,30
uc001coi.2,NASP,39
uc010olt.2,CCDC17,26
uc001coq.3,GPBP1L1,40
uc010olu.1,RPS15AP10,17
uc001cor.1,TMEM69,78
uc001cou.3,IPP,49
uc001cov.3,MAST2,36
uc001cpb.4,PIK3R3,53
uc001cpd.3,TSPAN1,55
uc001cpg.3,POMGNT1,44
uc010oma.2,LURAP1,26
uc009vye.2,RAD54L,33
uc001cpn.3,LRRC41,40
uc001cpp.3,UQCRH,29
uc001cpr.2,NSUN4,50
uc001cpu.2,FAAH,37
uc021ona.1,LOC729041,1
uc001cpx.3,DMBX1,26
uc021onb.1,MKNK1-AS1,26
uc001cpy.2,KNCN,11
uc009vyh.1,KNCN,28
uc001cqb.4,MKNK1,29
uc001cqe.4,MOB3C,24
uc001cqh.4,ATPAF1,30
uc001cqk.4,EFCAB14,36
uc001cqj.3,TEX38,38
uc021ond.1,EFCAB14-AS1,33
uc001cqn.4,CYP4B1,32
uc031pmm.1,CYP4Z2P,53
uc001cqp.4,CYP4A11,51
