160,uc003zqg.4,IFT74,40
161,uc003zqh.3,LRRC19,48
162,uc003zqi.4,TEK,43
163,uc022bex.1,5S_rRNA,0
164,uc010mjd.2,LINC00032,1
165,uc003zql.3,EQTN,37
166,uc003zqn.3,MOB3B,35
167,uc003zqo.2,AK172755,39
168,uc022bey.1,Mir_544,1
169,uc003zqp.3,IFNK,77
170,uc003zqq.3,C9orf72,38
171,uc022bfb.1,Mir_544,0
172,uc003zqt.3,BX538226,1
173,uc003zqu.2,LINGO2,47
174,uc022bfd.1,MIR876,18
175,uc022bfe.1,MIR873,27
176,uc031tdk.1,LOC401497,1
177,uc003zqw.4,ACO1,46
178,uc003zqz.1,AX747756,1
179,uc003zra.3,DDX58,43
180,uc003zrb.3,TOPORS,107
181,uc022bff.2,TOPORS-AS1,5
182,uc003zre.2,NDUFB6,40
183,uc003zrg.1,TAF1L,113
184,uc003zrh.1,AX747113,112
185,uc003zri.4,TMEM215,47
186,uc003zry.3,APTX,52
187,uc003zsd.1,DNAJA1,51
188,uc022bfk.1,Mir_207,2
189,uc003zsf.1,SMU1,42
190,uc003zsg.2,B4GALT1,29
191,uc022bfl.1,U4atac,1
192,uc003zsh.3,SPINK4,22
193,uc003zsj.3,BAG1,34
194,uc003zsm.4,CHMP5,35
195,uc003zsq.3,NFX1,45
196,uc003zst.3,AQP7,74
197,uc003zsx.3,AQP3,63
198,uc003zsz.3,NOL6,52
199,uc022bfm.1,SUGT1P1,43
200,uc010mjw.2,ANKRD18B,59
201,uc003ztd.1,DQ587539,0
202,uc003zte.1,DQ590589,0
203,uc022bfn.1,DQ590442,0
204,uc022bfo.1,DQ596206,0
205,uc010mjx.3,ANXA2P2,44
206,uc022bfp.1,DJ439583,28
207,uc022bfq.1,DJ439557,42
208,uc022bfr.1,DJ439530,47
209,uc022bfs.1,DJ439561,34
210,uc022bft.1,DQ571524,0
211,uc003zth.4,PTENP1,79
212,uc003ztj.4,PRSS3,84
213,uc003ztm.3,UBE2R2,29
214,uc003ztq.1,UBAP2,44
215,uc010mjz.3,SNORD121A,0
216,uc003ztt.2,DCAF12,36
217,uc022bfv.1,DQ587955,1
218,uc022bfw.1,DQ597117,0
219,uc003ztu.2,DQ594696,25
220,uc003ztv.1,DQ585850,16
221,uc022bfx.1,DQ574810,23
222,uc011loj.2,UBAP1,40
223,uc003zua.4,KIF24,75
224,uc022bga.1,NUDT2,51
225,uc003zue.4,KIAA1161,23
226,uc003zuh.1,C9orf24,36
227,uc011lok.2,FAM219A,36
228,uc003zum.3,DNAI1,42
229,uc022bge.1,7SK,0
230,uc003zun.1,ENHO,13
231,uc003zuq.2,CNTFR,18
232,uc003zur.2,LOC415056,2
233,uc003zuv.3,RPP25L,37
234,uc003zux.1,DCTN3,43
235,uc011lon.2,ARID3C,32
236,uc003zvb.3,SIGMAR1,18
237,uc003zve.4,GALT,56
238,uc011loq.3,IL11RA,34
239,uc003zvm.1,CCL27,42
240,uc003zvn.3,CCL19,30
241,uc003zvo.4,CCL21,36
242,uc011lor.2,FAM205A,64
243,uc003zvp.4,FAM205B,67
244,uc003zvr.3,KIAA1045,39
245,uc003zvs.4,DNAJB5,61
246,uc003zvw.3,C9orf131,120
247,uc022bgi.1,Metazoa_SRP,0
248,uc003zvy.2,VCP,64
249,uc003zwb.1,FANCG,66
250,uc003zwd.3,PIGO,44
251,uc003zwi.3,STOML2,70
252,uc003zwo.3,FAM214B,32
253,uc003zwq.3,UNC13B,44
254,uc010mkn.2,ATP8B5P,36
255,uc003zwv.1,DQ580826,0
256,uc003zww.3,RUSC2,49
257,uc010mkr.3,FAM166B,31
258,uc003zxa.3,TESK1,45
259,uc022bgk.2,MIR4667,33
260,uc003zxb.2,CD72,52
261,uc003zxe.1,SIT1,41
262,uc003zxh.2,RMRP,1
263,uc011lox.2,CCDC107,62
264,uc003zxm.1,ARHGEF39,49
265,uc003zxo.4,CA9,41
266,uc003zxq.3,TPM2,48
267,uc003zxt.2,TLN1,53
268,uc003zxv.3,CREB3,67
269,uc003zxw.3,GBA2,52
270,uc011lpf.2,RGP1,74
271,uc003zyb.2,MSMP,59
272,uc022bgn.1,DQ589555,110
273,uc003zyd.3,NPR2,59
274,uc003zye.3,SPAG8,91
275,uc003zyh.3,HINT2,76
276,uc010mlc.2,FAM221B,56
277,uc003zym.4,TMEM8B,35
278,uc003zyn.4,TMEM8B,29
279,uc003zyp.4,LINC00950,1
280,uc011lph.2,OR13J1,36
281,uc003zyr.1,HRCT1,13
282,uc003zys.1,LOC158376,1
283,uc011lpi.2,OR2S2,61
284,uc003zyv.3,RECK,38
285,uc003zyz.3,GLIPR2,39
286,uc003zzb.4,CCIN,53
287,uc003zzc.3,CLTA,42
288,uc010mli.3,GNE,49
289,uc003zzh.3,RNF38,47
290,uc003zzn.4,MELK,66
291,uc022bgr.1,MIR4475,0
292,uc003zzo.1,PAX5,39
293,uc022bgs.1,MIR4540,0
294,uc022bgt.1,MIR4476,0
295,uc003zzp.2,LOC100506710,1
296,uc003zzq.3,ZCCHC7,77
297,uc003zzu.1,GRHPR,58
298,uc003zzx.3,ZBTB5,85
299,uc003zzy.1,POLR1E,46
300,uc004aaa.3,BC014180,1
301,uc004aab.3,FBXO10,58
302,uc011lql.2,TOMM5,21
303,uc004aag.1,FRMPD1,50
304,uc004aai.3,TRMT10B,40
305,uc004aal.3,EXOSC3,42
306,uc004aan.1,AK098263,1
307,uc004aao.3,DCAF10,56
308,uc004aas.1,BC062753,0
309,uc004aat.2,DQ590189,90
310,uc004aav.2,SLC25A51,106
311,uc004aaw.1,BC021061,1
312,uc004aax.3,SHB,20
313,uc004aay.3,ALDH1B1,48
314,uc004aaz.3,IGFBPL1,29
315,uc004abg.4,ANKRD18A,56
316,uc004abc.1,DQ596352,0
317,uc004abd.1,DQ573539,2
318,uc004abe.2,DQ587539,0
319,uc022bgz.1,DQ590589,0
320,uc004abh.4,FAM201A,4
321,uc022bha.1,U6,0
322,uc004abi.3,CNTNAP3,67
323,uc004abm.3,SPATA31A2,124
324,uc004abn.3,ZNF658B,99
325,uc004abp.3,SPATA31A2,125
326,uc011lqt.2,FAM74A1,64
327,uc004abq.1,DQ586551,76
328,uc004abr.1,CNTNAP3B,49
329,uc022bhb.1,Metazoa_SRP,0
330,uc010mmj.3,SPATA31A3,129
331,uc010mmk.2,FAM74A3,81
332,uc004abs.2,ZNF658,95
333,uc004abt.4,SPATA31A4,107
334,uc004abu.4,SPATA31A5,107
335,uc004abv.1,BC121813,78
336,uc004abx.3,ZNF658B,100
337,uc010mmr.2,MGC21881,52
338,uc011lqu.1,KGFLP2,80
339,uc031tdu.1,LOC643648,1
340,uc004acc.5,LOC554249,50
341,uc004acd.3,ANKRD20A3,98
342,uc011lqv.1,DQ573253,0
343,uc022bhc.1,DQ590943,0
344,uc004ace.3,DQ588135,0
345,uc011lqw.1,DQ593719,0
346,uc004acf.1,DQ587539,0
347,uc004acg.3,FAM95B1,17
348,uc004acj.1,AK094644,13
349,uc004ack.3,CBWD5,68
350,uc004acn.3,FOXD4L2,71
351,uc010mmw.3,AK310876,8
352,uc031tdv.1,LOC286297,72
353,uc004acq.4,AQP7P3,71
354,uc004acr.1,AK094644,17
355,uc010mmz.3,FAM95B1,19
356,uc011lqx.1,DQ582260,0
357,uc011lqy.2,DQ579969,0
358,uc011lqz.2,DQ570938,0
359,uc022bhe.1,DQ581981,0
360,uc011lra.1,DQ593430,3
361,uc004acw.1,ANKRD20A3,94
362,uc004acy.4,LOC642929,9
363,uc011lrb.2,SPATA31A6,197
364,uc004ada.2,CNTNAP3B,73
365,uc022bhf.1,DQ574527,11
366,uc011lrc.1,DQ600788,19
367,uc022bhg.1,DQ586768,0
368,uc022bhh.1,DQ587539,0
369,uc022bhi.1,DQ579969,0
370,uc004add.2,DQ570938,0
371,uc004adg.2,LOC643648,1
372,uc022bhj.1,Y_RNA,1
373,uc004adh.4,FAM27C,35
374,uc004adi.4,FAM27E3,9
375,uc010mnd.3,LOC100132167,2
376,uc004adn.4,FAM27A,44
377,uc022bhl.1,Y_RNA,1
378,uc022bhm.1,Y_RNA,0
379,uc004adp.4,LOC554249,48
380,uc031tdw.1,KGFLP1,47
381,uc004adr.1,AK126080,1
382,uc031tdy.1,LOC643648,1
383,uc004adu.3,AL953854.2-002,67
384,uc004adv.2,FAM74A4,72
385,uc004adx.4,SPATA31A5,103
386,uc004ady.3,AL953854.2-002,67
387,uc022bhn.1,DQ574527,11
388,uc022bho.1,DQ600787,17
389,uc022bhp.1,DQ586768,0
390,uc022bhq.1,DQ587539,0
391,uc022bhr.1,DQ579969,0
392,uc004aea.1,DQ570938,0
393,uc010mng.1,AK308561,3
394,uc004aec.3,CR627148,3
395,uc004aee.1,X97876,25
396,uc010mnh.1,AK309896,62
397,uc004aeg.5,BC000869,25
398,uc004aej.3,BC065763,10
399,uc010mnj.3,AK310876,10
400,uc031tdz.1,LOC286297,88
401,uc004aeo.1,AQP7P1,80
402,uc004aer.3,FAM27E3,21
403,uc004aes.1,DQ594366,36
404,uc004aet.4,FAM27B,37
405,uc004aeu.3,ANKRD20A3,94
406,uc004aew.1,AK308561,4
407,uc004aex.3,BC080605,10
408,uc022bht.1,LOC642236,134
409,uc022bhu.1,LOC100132352,57
410,uc004afb.1,AK096159,35
411,uc004afc.3,AX747850,1
412,uc010mnq.2,AK311167,49
413,uc004aff.4,PGM5P2,59
414,uc010mnt.1,LOC440896,2
415,uc004afi.2,FOXD4L6,79
416,uc004afj.4,CBWD6,81
417,uc011lrg.1,LOC441426,21
418,uc004afn.3,ANKRD20A4,92
419,uc011lrh.1,DQ581988,0
420,uc022bhv.1,DQ593719,0
421,uc022bhw.1,DQ587539,0
422,uc011lri.1,DQ582260,0
423,uc022bhx.1,DQ596206,0
424,uc004afr.3,BC064148,20
425,uc011lrj.1,DQ584320,3
426,uc011lrk.1,DQ593554,5
427,uc004afu.3,BC070322,48
428,uc004afv.2,LOC100133920,83
429,uc010moa.3,AK310876,8
430,uc010moc.3,FOXD4L5,65
431,uc004afw.3,CBWD5,90
432,uc010mod.3,AK310876,10
433,uc004afx.1,FOXD4L2,70
434,uc004aga.4,CBWD3,78
435,uc004agf.2,AK056618,1
436,uc004agi.4,CBWD3,81
437,uc004agm.1,FOXD4L3,81
438,uc004agp.3,PGM5-AS1,4
439,uc004agr.3,PGM5,36
440,uc004ags.1,AK130904,22
441,uc004agt.3,TMEM252,21
442,uc004agu.4,PIP5K1B,36
443,uc004agw.1,FAM122A,60
444,uc004agx.1,AK057188,1
445,uc004agy.3,PRKACG,28
446,uc004aha.2,FXN,27
447,uc011lrv.2,TJP2,27
448,uc004ahc.1,AK096834,1
449,uc031tea.1,BANCR,1
450,uc010mon.1,FAM189A2,26
451,uc004ahh.2,APBA1,25
452,uc004ahj.4,PTAR1,45
453,uc004ahk.3,BC039385,1
454,uc004ahl.3,C9orf135,24
455,uc004ahm.2,MAMDC2,29
456,uc004aho.1,LOC100507244,20
457,uc004ahp.1,LOC100507244,23
458,uc004ahq.1,LOC100507299,35
459,uc022bhz.1,LOC100507299,36
460,uc004ahr.2,SMC5,31
461,uc004ahs.1,AX748336,1
462,uc004aht.3,KLF9,23
463,uc004aid.3,TRPM3,29
464,uc004aih.1,MIR204,48
465,uc011lsa.1,TMEM2,31
466,uc004ail.3,ABHD17B,30
467,uc004ain.3,C9orf85,26
468,uc004aip.3,C9orf57,28
469,uc004air.3,GDA,28
470,uc022bia.1,5S_rRNA,0
471,uc004aiu.1,AK095210,1
472,uc004aiy.2,ZFAND5,35
473,uc004aiz.1,TMC1,34
474,uc004ajd.3,ALDH1A1,30
475,uc004ajf.1,ANXA1,33
476,uc004ajh.3,RORB,28
477,uc004ajk.1,TRPM6,30
478,uc022bic.1,7SK,14
479,uc022bid.1,TRNA_Asp,0
480,uc004ajo.4,C9orf40,30
481,uc004ajp.3,BC043649,29
482,uc004ajq.3,C9orf41,30
483,uc004ajr.4,NMRK1,24
484,uc004ajv.4,OSTF1,17
485,uc022bie.1,MIR548H3,1
486,uc004akc.2,PCSK5,32
487,uc004akd.2,RFK,38
488,uc011lsj.1,RPSAP9,56
489,uc004akf.4,GCNT1,43
490,uc010mpk.3,PRUNE2,56
491,uc004akm.2,PCA3,1
492,uc022bii.1,PCA3_1,0
493,uc004ako.1,FOXB2,12
494,uc022bij.1,VPS13A-AS1,6
495,uc004akr.3,VPS13A,32
496,uc004aku.3,GNA14,28
497,uc004akw.3,GNAQ,21
498,uc004aky.4,CEP78,35
499,uc004ala.3,PSAT1,30
500,uc004alc.3,TLE4,32
501,uc004alg.3,DQ575560,0
502,uc004alh.1,DQ583878,1
503,uc004ali.3,DQ589820,0
504,uc004alj.1,DQ580124,0
505,uc004alk.2,DQ595182,0
506,uc004all.2,DQ596925,0
507,uc004alm.2,DQ597713,0
508,uc004aln.1,DQ586158,0
509,uc022bik.1,DQ588659,0
510,uc022bil.1,DQ599976,2
511,uc004alo.3,DQ574305,3
512,uc022bim.1,DQ600106,0
513,uc004alp.2,DQ574306,0
514,uc004alq.2,DQ599155,1
515,uc022bin.1,DQ574330,0
516,uc004alr.2,DQ579956,0
517,uc004als.1,DQ594965,2
518,uc004alt.1,DQ596802,0
519,uc004alu.1,DQ574826,0
520,uc004alv.2,DQ592136,0
521,uc004alw.2,DQ577348,0
522,uc022bio.1,DQ593172,0
523,uc022bip.1,DQ592375,0
524,uc022biq.1,DQ570523,0
525,uc004alx.1,DQ573195,0
526,uc022bir.1,DQ591664,0
527,uc004aly.3,TLE1,26
528,uc004amd.3,BC036431,1
529,uc011lst.2,SPATA31D5P,70
530,uc004ame.3,DQ592725,64
531,uc022bis.1,DQ577940,86
532,uc022bit.1,DQ578305,73
533,uc004amf.1,DQ582032,11
534,uc004amg.3,DQ584769,0
535,uc004amh.2,SPATA31D4,82
536,uc004ami.1,AK097447,82
537,uc004amj.1,DQ577940,102
538,uc022biu.1,DQ578305,78
539,uc004amk.1,DQ582032,8
540,uc004aml.3,DQ584769,0
541,uc010mpt.2,SPATA31D3,81
542,uc004amm.1,DQ577940,88
543,uc022biv.1,DQ578305,72
544,uc004amn.3,SPATA31D1,90
545,uc022biw.1,Mir_544,0
546,uc022bix.1,DQ588544,0
547,uc022biy.1,Mir_1302,0
548,uc004amo.2,RASEF,36
549,uc004ams.2,FRMD3,28
550,uc004amu.3,IDNK,34
551,uc004amv.3,UBQLN1,40
552,uc004amx.3,AK300656,1
553,uc004amy.3,GKAP1,33
554,uc004ana.4,KIF27,29
555,uc004anb.3,C9orf64,20
556,uc004anf.4,HNRNPK,25
557,uc004ano.1,MIR7-1,8
558,uc004anq.4,RMI1,32
559,uc004ant.3,BX537783,17
560,uc010mpz.3,SLC28A3,26
561,uc004anz.1,NTRK2,24
562,uc010mqc.3,AGTPBP1,28
563,uc004aog.2,LOC389765,32
564,uc022bjc.1,AK124523,56
565,uc004aoi.4,NAA35,28
566,uc004aol.3,GOLM1,28
567,uc031teh.1,C9orf153,25
568,uc004aop.3,ISCA1,46
569,uc004aoq.3,ZCCHC6,37
570,uc004aox.4,GAS1,6
571,uc004aoy.3,LOC100506834,1
572,uc010mqg.4,LOC440173,27
573,uc022bjd.1,LOC494127,16
574,uc004apa.1,C9orf170,20
575,uc004apb.2,BC093087,3
576,uc004apd.3,DAPK1,26
577,uc004apk.4,CTSL1,38
578,uc004apm.1,CTSL3P,25
579,uc004apn.1,L25629,19
580,uc022bje.2,CTSL1P8,8
581,uc022bjf.1,LOC392364,53
582,uc004app.4,SPATA31E1,32
583,uc010mqi.3,SPATA31C1,91
584,uc022bjg.1,DQ578031,82
585,uc022bjh.1,DQ586768,0
586,uc022bji.1,DQ596352,0
587,uc004apr.3,CDK20,24
588,uc022bjk.1,DQ590442,0
589,uc004apw.1,DQ596206,0
590,uc011lti.2,SPATA31C2,86
591,uc004apx.1,DQ587746,61
592,uc004apy.3,SPIN1,26
593,uc011ltj.2,NXNL2,7
594,uc010mql.1,LOC286238,22
595,uc022bjl.1,MIR4289,0
596,uc004aqc.2,C9orf47,14
597,uc004aqe.4,S1PR3,23
598,uc004aqf.2,SHC3,24
599,uc004aqh.3,CKS2,21
600,uc022bjn.1,MIR3153,0
601,uc004aqj.1,SECISBP2,31
602,uc004aqo.1,SEMA4D,25
603,uc004aqq.3,GADD45G,8
604,uc004aqs.2,UNQ6494,1
605,uc022bjo.1,LOC286370,1
606,uc022bjp.1,MIR4290,0
607,uc004aqt.3,LOC340515,1
608,uc022bjq.1,DQ584857,0
609,uc022bjr.1,DQ597036,0
610,uc011ltp.2,DQ601751,0
611,uc011ltq.1,DQ579694,0
612,uc004aqv.3,DQ585001,0
613,uc004aqw.3,DQ593488,0
614,uc004aqx.1,DIRAS2,39
615,uc004aqz.3,SYK,27
616,uc004ard.1,LOC100129316,1
617,uc004are.1,AK095132,1
618,uc004arf.4,AUH,21
619,uc004arh.3,NFIL3,65
620,uc004arj.2,ROR2,25
621,uc022bju.1,MIR3910-1,0
622,uc022bjv.1,MIR3910-2,0
623,uc004arl.1,SPTLC1,38
624,uc004aro.1,LOC100128076,1
625,uc004arp.1,LINC00475,15
626,uc004aru.4,IARS,30
627,uc010mqv.3,SNORA84,0
628,uc022bjx.1,NOL8,50
629,uc004arz.3,CENPP,32
630,uc004asa.3,OGN,26
631,uc004asd.4,OMD,44
632,uc004ase.2,ASPN,30
633,uc011lty.2,ECM2,38
634,uc022bjz.1,MIR4670,0
635,uc004asl.1,IPPK,19
636,uc004asm.3,LOC100128361,2
637,uc004asn.1,AX746834,1
638,uc004asp.1,BICD2,17
639,uc011lua.1,ANKRD19P,35
640,uc022bka.1,BC016143,1
641,uc004asu.2,ZNF484,48
642,uc022bkb.1,DQ573684,0
643,uc004asz.2,FGD3,18
644,uc004atb.3,SUSD3,17
645,uc004atd.3,C9orf89,12
646,uc004atg.4,NINJ1,12
647,uc004atj.3,WNK2,21
648,uc010mre.3,C9orf129,25
649,uc022bkc.1,BC039686,1
650,uc004atu.4,FAM120AOS,31
651,uc011lue.1,DQ594798,6
652,uc004atw.3,FAM120A,31
653,uc004aub.3,PHF2,18
654,uc022bkd.1,MIR4291,0
655,uc010mrh.3,BARX1,7
656,uc022bke.1,JB148981,0
657,uc010mrj.2,PTPDC1,34
658,uc022bkf.2,JB153432,16
659,uc022bkg.1,DM119500,28
660,uc022bkh.1,DM119504,10
661,uc004auk.4,MIRLET7DHG,2
662,uc004aul.2,MIRLET7D,5
663,uc004aum.1,ZNF169,24
664,uc004aup.1,NUTM2F,39
665,uc004auq.1,LOC100132077,24
666,uc004aur.3,HIATL1,29
667,uc004aut.1,BC080653,31
668,uc004auv.3,FBP2,24
669,uc004auw.4,FBP1,15
670,uc004ava.3,C9orf3,28
671,uc022bkj.1,MIR2278,0
672,uc004avf.3,AL137535,1
673,uc004avg.4,MIR23B,7
674,uc022bkk.1,MIR3074,13
675,uc004avh.3,FANCC,25
676,uc004avj.3,BC041030,43
677,uc004avk.4,PTCH1,24
678,uc022bkm.1,LOC100507346,34
679,uc004avp.4,LINC00476,21
680,uc004avt.4,ERCC6L2,27
681,uc022bkn.1,DQ588075,13
682,uc004avx.4,LINC00092,1
683,uc004avy.4,LOC158435,1
684,uc031teo.1,LOC158434,1
685,uc004awa.1,HSD17B3,29
686,uc004awc.3,SLC35D2,24
687,uc004awf.3,ZNF367,38
688,uc010msg.3,HABP4,22
689,uc004awj.3,CDC14B,28
690,uc004awm.3,AAED1,36
691,uc011luo.1,LOC441455,26
692,uc004awn.1,ZNF510,43
693,uc004awp.1,ZNF782,43
694,uc022bko.1,LOC100132781,4
695,uc011luq.2,LOC441454,27
696,uc022bkp.1,NUTM2G,45
697,uc004aws.3,HIATL2,32
698,uc004awt.3,CTSL2,32
699,uc004awv.3,LOC340508,5
700,uc004aww.1,AX747261,37
701,uc022bkq.1,DQ586768,0
702,uc022bkr.1,DQ578098,0
703,uc004awy.3,DQ587539,0
704,uc022bks.1,DQ590589,0
705,uc022bkt.1,DQ579969,0
706,uc004axb.2,BC070371,1
707,uc010msl.1,AK309476,81
708,uc004axd.2,ZNF322,131
709,uc004axg.2,CCDC180,28
710,uc011luu.2,LOC100499484,29
711,uc010msn.3,LOC286359,1
712,uc004axj.3,TDRD7,31
713,uc004axl.2,TMOD1,26
714,uc004axn.3,TSTD2,37
715,uc004axq.3,NCBP1,30
716,uc004axr.4,XPA,34
717,uc004axt.1,AX746764,0
718,uc004axu.3,FOXE1,10
719,uc004axv.1,C9orf156,31
720,uc004axy.4,HEMGN,58
721,uc004aya.3,ANP32B,18
722,uc004ayc.3,NANS,21
723,uc004ayd.2,TRIM14,21
724,uc004aym.3,CORO2A,23
725,uc011lvb.2,TBC1D2,24
726,uc004ays.3,GABBR2,24
727,uc004ayu.3,ANKS6,16
728,uc004ayz.3,GALNT12,27
729,uc004azb.2,COL15A1,28
730,uc004azc.3,TGFBR1,31
731,uc022bkv.1,5S_rRNA,1
732,uc004azf.3,ALG2,40
733,uc004azh.3,SEC61B,24
734,uc004azm.2,NAMA,1
735,uc022bkw.1,NAMA_1,0
736,uc022bkx.1,NAMA_2,1
737,uc004bad.1,AK057451,1
738,uc004baf.1,NR4A3,29
739,uc004baj.4,LOC441461,1
740,uc004bal.4,STX17,35
741,uc004bam.3,ERP44,31
742,uc004bap.2,INVS,27
743,uc004bas.3,TEX10,39
744,uc004bav.1,AK056351,4
745,uc004bay.2,MSANTD3-TMEFF1,29
746,uc004bba.3,MURC,39
747,uc022blc.1,DQ580140,44
748,uc004bbb.3,LPPR1,23
749,uc010mtd.3,BAAT,32
750,uc004bbe.2,MRPL50,39
751,uc004bbh.2,ZNF189,43
752,uc004bbk.2,ALDOB,28
753,uc004bbl.1,AK094413,0
754,uc004bbm.3,TMEM246,31
